"field_id","fp_id","harvest","PAN","WV_450","WV_454","WV_458","WV_462","WV_466","WV_470","WV_474","WV_478","WV_482","WV_486","WV_490","WV_494","WV_498","WV_502","WV_506","WV_510","WV_514","WV_518","WV_522","WV_526","WV_530","WV_534","WV_538","WV_542","WV_546","WV_550","WV_554","WV_558","WV_562","WV_566","WV_570","WV_574","WV_578","WV_582","WV_586","WV_590","WV_594","WV_598","WV_602","WV_606","WV_610","WV_614","WV_618","WV_622","WV_626","WV_630","WV_634","WV_638","WV_642","WV_646","WV_650","WV_654","WV_658","WV_662","WV_666","WV_670","WV_674","WV_678","WV_682","WV_686","WV_690","WV_694","WV_698","WV_702","WV_706","WV_710","WV_714","WV_718","WV_722","WV_726","WV_730","WV_734","WV_738","WV_742","WV_746","WV_750","WV_754","WV_758","WV_762","WV_766","WV_770","WV_774","WV_778","WV_782","WV_786","WV_790","WV_794","WV_798","WV_802","WV_806","WV_810","WV_814","WV_818","WV_822","WV_826","WV_830","WV_834","WV_838","WV_842","WV_846","WV_850","WV_854","WV_858","WV_862","WV_866","WV_870","WV_874","WV_878","WV_882","WV_886","WV_890","WV_894","WV_898","WV_902","WV_906","WV_910","WV_914","WV_918","WV_922","WV_926","WV_930","WV_934","WV_938","WV_942","WV_946","WV_950","WV_954","WV_958","WV_962","WV_966","WV_970","WV_974","WV_978","WV_982","WV_986","WV_990","WV_994","WV_998"
"g1",111,"H1",25.7124,209.6713,222.2031,183.2663,214.7727,221.0006,229.6441,229.4736,241.9334,238.9782,253.9146,239.7551,264.0981,282.0233,291.8742,321.9569,339.7353,392.0795,444.3007,487.0363,528.4088,547.8155,574.5975,606.056,635.9608,654.5693,663.8218,654.3377,660.4109,646.8176,638.2515,618.2418,603.9751,600.5196,589.0685,585.9652,587.6349,576.533,575.0643,564.9528,567.8447,559.9034,555.8161,556.0112,552.0157,546.7248,541.1697,530.4841,521.2771,504.9743,494.0811,474.2875,468.5449,461.2274,457.6173,462.0572,482.3539,520.0989,593.9668,701.6367,843.2282,1027.5426,1239.3223,1466.831,1692.0201,1918.1299,2147.0295,2390.1582,2619.1391,2814.2335,3006.6079,3179.3793,3320.0588,3444.5792,3525.7265,3563.1091,3589.6158,3620.5405,3654.4622,3694.5708,3742.4275,3792.6673,3836.9263,3873.5772,3908.9659,3944.8242,3977.6739,3996.7767,4013.7885,4027.8804,4047.1983,4067.1979,4081.0081,4097.389,4110.3783,4130.0984,4143.8181,4170.7614,4199.8269,4234.0299,4262.5017,4291.5806,4319.0302,4342.3574,4361.2321,4379.7492,4402.9837,4426.1758,4456.174,4485.9224,4502.7773,4515.3074,4523.4726,4522.8372,4496.557,4451.9109,4395.4883,4327.7611,4262.1035,4185.2856,4092.6868,4000.8253,3915.5639,3839.4625,3762.6627,3671.6236,3558.82,3445.9215,3326.5,3203.9629,3108.6953,3033.1571,2946.4586,2843.3332,2731.8247,2620.3249,2497.3923,2401.2127,2321.7936
"g1",112,"H1",25.2039,273.9364,194.7558,184.8576,164.2024,197.396,211.0461,196.5961,196.117,201.4635,212.5625,220.7331,209.8999,235.8919,255.7607,297.0927,312.982,360.2019,404.5683,459.1054,509.3044,529.3052,554.2889,574.6419,603.9322,612.9629,612.9701,615.8916,615.7641,590.2584,578.3219,554.934,550.413,535.536,535.1473,523.2862,512.742,515.0922,503.7184,496.2604,486.7341,485.7489,478.9314,472.2994,474.6699,471.1425,459.826,448.7502,435.6103,420.2672,407.796,389.992,375.7723,366.205,365.8065,368.7479,384.3361,419.5249,482.3057,575.3342,701.3682,870.5743,1065.1982,1269.5152,1487.9179,1703.4719,1920.2018,2147.3645,2362.6217,2558.7424,2747.0858,2910.1973,3063.1854,3194.0367,3286.828,3338.872,3366.4749,3388.904,3413.7446,3452.3026,3503.1284,3543.3585,3582.7545,3633.0295,3675.1099,3702.8944,3722.5021,3742.4579,3767.6044,3794.175,3809.3547,3813.2453,3811.6871,3814.6633,3841.7098,3872.2288,3901.417,3920.6275,3938.5555,3962.3145,3979.1886,3999.4269,4011.6619,4029.7701,4042.9657,4062.9014,4084.6176,4111.5351,4133.5839,4154.9816,4181.5963,4209.3151,4240.8832,4244.7221,4246.8188,4220.2783,4176.2951,4114.7385,4022.7144,3923.7729,3823.9634,3732.7554,3655.1907,3575.4098,3479.2567,3403.2864,3318.4383,3232.9831,3187.5574,3127.6403,3052.741,2967.7668,2863.4529,2735.1512,2617.4853,2488.1268,2376.5733,2305.1278,2225.1855
"g1",113,"H1",23.7405,236.438,196.3651,227.5441,196.017,216.2335,209.0829,223.4758,216.4172,206.7183,226.7965,234.7043,248.0292,272.5199,254.3499,289.545,327.6801,360.154,401.0413,433.6915,479.0807,506.0782,531.3518,543.4374,561.4083,580.2379,598.1614,608.6403,579.5421,594.0756,569.9833,563.8938,554.8357,545.6397,543.6209,540.213,535.7228,530.4717,545.352,523.8104,523.9713,524.0555,527.6671,530.213,532.0174,536.6392,541.339,525.0935,521.173,515.9882,499.3268,494.2359,490.1948,480.3174,475.7339,482.218,497.6243,530.8768,585.9182,677.9113,796.471,943.7294,1120.7923,1297.4223,1472.51,1666.8374,1865.5722,2056.0882,2237.8314,2405.5884,2573.5074,2725.4341,2845.9063,2954.889,3052.0229,3113.2126,3162.1862,3185.411,3190.5398,3221.9147,3271.4125,3313.4216,3349.4294,3385.3254,3427.7239,3466.0245,3488.5466,3507.2306,3533.0543,3552.5434,3569.0132,3586.8645,3599.3897,3611.2893,3629.0322,3655.0924,3681.5668,3706.8982,3728.3167,3753.9399,3775.9396,3797.2956,3810.3293,3827.3298,3848.5973,3872.6401,3896.1426,3922.9712,3951.3113,3967.6455,3984.3135,3995.0661,4001.9074,4010.7798,4008.1821,3984.9077,3955.1021,3912.4454,3863.8847,3818.4011,3749.1534,3664.402,3568.1345,3456.7924,3369.411,3297.1279,3220.3405,3135.8432,3060.1336,2993.7117,2929.3776,2876.1488,2824.3652,2761.113,2683.1341,2585.9893,2466.8605,2346.2173,2213.8766
"g1",114,"H1",23.0935,226.85,248.9248,199.8718,208.2248,222.7087,198.6747,201.0083,212.099,211.5461,227.8065,225.5844,227.4036,245.5901,256.5821,270.3612,300.4963,350.7976,373.3416,412.4923,443.6913,473.9423,500.6957,517.7462,537.8294,553.0022,561.5176,568.0814,564.5894,551.4177,556.8166,545.392,526.0111,519.747,508.4294,516.9643,503.9312,499.4222,505.6571,500.6872,498.981,501.1927,494.5386,496.4936,495.931,490.4954,486.3972,479.3354,474.0802,461.7565,454.6303,445.0395,434.3698,428.0067,425.4251,435.012,444.9528,469.584,524.5986,608.4349,715.4484,858.7682,1026.3797,1192.6951,1372.9935,1555.4651,1733.3427,1918.526,2092.203,2249.7855,2392.8731,2511.6753,2623.604,2723.6721,2801.2714,2848.4836,2871.0417,2892.5016,2912.5537,2933.7384,2971.1865,3020.2657,3067.5827,3107.2809,3142.7879,3178.6546,3206.9591,3227.8132,3249.9996,3271.1331,3284.9284,3297.4826,3308.3915,3317.4838,3334.4216,3363.5255,3398.9963,3430.4501,3457.7738,3477.9577,3494.8657,3513.1592,3540.8704,3577.498,3609.9371,3632.1035,3643.5228,3655.5033,3668.3288,3686.8993,3698.6224,3709.8043,3717.5791,3735.0949,3750.0087,3739.0693,3704.7358,3636.671,3566.7144,3514.5052,3471.6054,3428.8723,3382.4331,3308.7725,3232.5539,3151.1426,3067.8037,2982.0011,2890.0854,2795.4218,2714.9852,2629.8796,2595.3388,2571.6702,2562.3404,2543.9443,2527.4743,2460.8367,2385.0936
"g1",115,"H1",25.1556,86.5396,184.2858,155.4667,211.4676,197.2917,210.3428,203.7247,224.789,217.1783,226.1768,251.4013,231.3334,271.6264,264.7696,272.0842,314.4206,343.5192,376.7324,431.4364,458.9206,489.1169,519.0525,535.4628,559.1554,578.0474,575.9218,582.1742,580.6093,576.5421,557.7688,552.1356,536.8763,525.6999,519.465,513.8686,507.7721,508.0106,506.2314,502.6883,493.825,486.4313,482.533,482.6393,483.5262,479.4241,473.5177,467.1767,453.2176,439.9676,437.1697,419.8818,410.6227,402.6508,398.7493,400.1012,407.2935,434.1786,489.1923,585.4173,703.8349,856.7497,1047.04,1242.5607,1445.0451,1647.4742,1855.8955,2059.3936,2258.2826,2447.5137,2618.8233,2777.2547,2928.9521,3061.2732,3157.4444,3215.0056,3238.039,3248.5316,3266.3354,3297.6287,3346.6198,3403.958,3451.5267,3488.9283,3526.2427,3562.5321,3595.8474,3619.5953,3635.4766,3652.9334,3668.1064,3681.1209,3688.3281,3708.1472,3734.9522,3764.75,3789.8246,3814.995,3845.4482,3876.2043,3900.2652,3914.4097,3926.8303,3946.0972,3972.6037,3997.583,4027.8196,4052.1709,4082.0684,4112.7269,4136.4834,4155.6203,4167.4456,4168.603,4156.9496,4129.7161,4091.0057,4041.3693,3975.945,3912.9125,3840.828,3755.6469,3706.7173,3640.7343,3574.7863,3526.6128,3446.1939,3364.261,3281.4185,3188.8985,3102.6712,3007.8899,2908.9761,2808.8327,2708.2292,2590.1595,2467.9835,2358.833,2255.896
"g1",116,"H1",24.1805,202.8905,186.5516,214.4767,197.9895,188.1096,205.61,205.9451,204.0741,189.4295,215.488,196.5822,228.0972,213.2095,234.7065,254.0322,276.4746,325.869,375.9301,399.6083,468.9205,494.4936,517.2352,543.7707,550.107,566.0825,586.8449,597.6979,588.3464,572.4592,570.7044,537.7055,533.9349,510.9601,500.7475,501.5624,488.997,492.7816,488.295,481.319,466.3414,460.0519,452.6527,445.6412,448.9428,445.9478,440.0447,432.5415,420.2092,404.1001,391.0355,381.2607,362.8085,353.9354,349.7535,350.8344,359.3269,377.4448,434.2614,518.0085,632.8952,794.905,982.494,1192.3739,1420.0273,1650.4197,1885.6305,2121.5832,2351.3241,2563.3148,2762.2866,2946.0433,3110.5587,3264.5614,3352.9485,3425.8542,3438.7121,3443.2274,3483.8001,3523.2611,3564.2592,3614.0486,3660.8701,3707.0543,3747.3877,3778.0235,3806.3175,3820.0921,3833.2872,3844.9875,3856.294,3864.6377,3871.3727,3877.0956,3900.3993,3934.7076,3968.5012,3992.7337,4015.9675,4039.72,4057.8091,4075.0118,4096.9721,4122.2205,4148.4979,4176.5343,4188.8765,4202.4263,4218.4441,4241.1334,4247.769,4254.4417,4261.378,4257.92,4247.8626,4231.4798,4189.1055,4111.3752,4011.3513,3889.3482,3778.5436,3698.9188,3611.0497,3513.5457,3420.9429,3351.328,3317.8385,3285.4117,3248.7777,3158.925,3048.1096,2922.4858,2784.4414,2642.47,2553.6666,2476.2486,2392.0928,2296.5853,2193.0238
"g1",117,"H1",24.3435,214.73,207.0848,170.8526,194.5515,194.6507,190.2465,202.8791,180.1962,201.437,203.2698,205.3385,223.29,238.0676,243.9637,256.5577,287.1588,340.3017,378.8945,446.9318,456.5044,500.754,525.2034,531.5452,562.8272,568.6307,581.7915,574.9424,580.6286,576.103,556.4943,535.206,528.0729,516.5751,508.3702,497.9582,498.8396,495.4261,485.0379,488.0744,476.1881,470.98,465.475,465.2366,466.1296,460.0719,443.4152,441.9568,426.8673,414.4242,403.2507,394.5681,380.1146,364.771,360.1914,363.7294,378.0077,404.5341,474.3154,575.846,706.9392,879.7018,1079.0955,1296.9279,1519.0858,1749.2464,1984.1021,2233.1589,2472.4614,2675.8981,2870.2276,3053.8229,3213.0235,3355.9599,3454.3436,3509.2548,3541.7789,3566.175,3591.2704,3636.042,3694.5603,3749.6802,3797.7983,3835.0629,3874.1311,3919.6543,3963.2433,3988.9994,4010.4705,4026.3513,4025.6175,4018.5991,4025.3294,4039.4657,4060.5472,4091.8733,4128.7751,4171.5567,4207.8303,4245.6203,4270.5114,4285.4891,4300.5407,4317.7131,4336.9454,4357.4659,4378.9344,4409.6341,4446.2773,4481.1631,4501.5833,4501.5276,4500.0364,4506.9956,4503.22,4482.0094,4450.9734,4382.9331,4299.6704,4188.3933,4060.194,3938.3847,3840.1988,3760.0984,3662.6563,3551.6526,3444.5217,3357.3824,3260.485,3165.3391,3102.1559,3011.1501,2902.9103,2801.7019,2691.4398,2579.0125,2498.5958,2424.898,2348.054
"g1",118,"H1",23.0442,219.3365,169.8827,188.7076,169.5306,162.596,179.0685,185.3246,177.2574,161.982,182.9147,188.762,197.5075,202.3306,207.9308,249.1924,276.1593,312.3606,355.6627,375.7408,430.1742,450.2483,496.7031,495.2411,506.2177,525.912,535.0713,549.5905,537.5211,523.3966,509.133,496.2429,481.9884,475.368,462.9217,464.8676,458.0161,452.2844,453.6481,437.1817,430.8873,433.4423,422.0603,420.1015,417.5707,409.1673,409.2437,397.9627,386.0232,374.0941,357.277,345.9993,334.0066,328.0879,323.8188,321.4176,335.9857,367.8609,418.4272,500.8572,619.8958,774.1969,952.2141,1140.2729,1341.462,1552.5434,1762.5271,1970.1934,2178.3024,2382.7913,2562.6687,2720.8304,2863.8986,2994.8899,3093.3964,3160.6686,3188.2892,3206.8993,3230.8133,3273.194,3332.2006,3388.7384,3431.1188,3466.0754,3495.7263,3522.7674,3554.4844,3591.0453,3623.8246,3637.6939,3636.42,3631.936,3636.3875,3649.0956,3667.7237,3695.5929,3731.9886,3771.0842,3798.1695,3811.8332,3820.5498,3836.4702,3862.4507,3896.0943,3937.2068,3977.9179,4013.7072,4041.1954,4067.8366,4090.4328,4113.9719,4132.9813,4157.0216,4172.7421,4177.234,4178.5688,4162.1729,4136.1171,4091.0836,4016.2297,3911.1853,3780.8717,3650.7899,3522.9574,3422.1783,3349.4208,3290.7772,3233.939,3180.3586,3107.3987,3020.2121,2914.2892,2784.7746,2647.6193,2509.6951,2379.4422,2251.4844,2119.8076,1972.9646
"g1",119,"H1",22.9857,2334.3684,208.4426,229.0782,212.3572,173.4386,189.368,216.9466,211.8527,199.5378,189.979,203.1372,225.8038,230.6207,222.6478,242.9465,287.4021,332.2536,345.4493,387.1495,434.652,444.8967,486.2856,491.3957,520.8477,523.0418,531.0633,539.144,545.032,530.774,533.1669,505.9615,491.7093,479.1832,474.5581,470.3371,465.2638,463.0003,457.4652,457.6185,445.0814,443.9859,445.4231,432.1901,439.732,437.7949,433.8535,422.2442,426.6228,411.6262,394.7665,388.6728,375.1653,362.4434,358.3636,361.7611,371.0218,397.3601,451.4811,535.9378,650.2083,793.1794,972.2387,1162.8375,1350.8421,1559.8063,1780.0757,1989.2119,2185.1037,2380.6305,2571.1392,2739.5115,2886.379,3027.6969,3132.7462,3199.8758,3233.5756,3249.2929,3272.8182,3305.8878,3355.1772,3414.2159,3464.8549,3501.1365,3528.5916,3560.7977,3592.7168,3624.7801,3654.879,3681.5483,3701.2433,3707.5868,3707.1629,3709.6311,3731.8622,3767.2894,3803.6868,3836.7994,3863.9376,3886.7621,3907.7075,3929.8328,3953.7519,3975.7748,3991.8338,4013.3966,4047.6698,4084.3234,4118.0229,4140.0316,4155.1352,4177.2569,4204.3139,4233.2899,4253.2797,4261.777,4248.2471,4200.8766,4135.0633,4049.3677,3959.2015,3873.4831,3787.0026,3711.0673,3627.2165,3551.6609,3481.6522,3398.6057,3309.4538,3209.9503,3085.6459,2973.2725,2845.7185,2719.626,2615.9779,2508.3914,2394.0393,2315.6834,2222.7207
"g1",120,"H1",25.375,349.3283,224.0854,245.8865,226.9405,226.5598,231.8915,238.7521,236.0861,255.8504,255.0685,260.3501,262.2659,266.12,285.8923,307.6181,347.6462,384.0313,420.6224,469.1154,502.6378,550.2927,578.2914,606.9295,611.3791,629.3573,639.9341,659.734,649.0492,648.7094,624.3794,619.5707,600.5738,599.32,591.987,587.628,573.9538,570.6799,565.9393,555.8613,549.6366,548.5976,541.0461,542.4843,542.8639,538.204,531.6913,524.0556,514.7587,497.3834,481.9527,468.0564,457.4665,452.3686,444.5434,445.5948,456.7154,486.8074,548.3579,636.4589,757.658,925.6814,1111.8584,1319.128,1526.0067,1735.5759,1951.5019,2157.8389,2356.1525,2548.7664,2728.5591,2875.4363,3016.7149,3158.9371,3254.2879,3314.7433,3337.3166,3349.3217,3372.196,3404.7396,3463.5654,3524.9224,3572.6495,3614.3342,3650.9669,3677.9646,3703.7346,3726.2035,3742.5029,3761.7274,3776.8719,3785.7487,3782.0911,3779.0817,3795.4444,3832.1331,3869.5922,3902.3062,3936.7256,3972.9377,3996.2505,4006.9878,4019.2241,4043.1517,4076.1098,4113.5017,4138.8656,4159.1699,4175.6261,4196.549,4203.3598,4209.9491,4210.2709,4187.6988,4157.1876,4112.88,4065.6265,4007.443,3949.7407,3883.5917,3801.4171,3717.1294,3632.9031,3548.0499,3475.8665,3418.1678,3342.5368,3272.739,3188.8099,3066.2292,2960.6876,2857.9269,2739.5457,2618.5647,2504.3964,2393.4404,2287.9188,2184.2419,2082.2495
"g2",201,"H1",25.9121,221.5036,227.5972,195.0243,234.4455,236.4446,247.1328,231.3477,252.0317,244.1603,255.1933,253.1156,255.2821,276.6374,294.3459,310.8067,331.815,379.9447,429.4216,483.7557,508.9694,548.1244,570.0642,601.4168,627.1047,645.5129,654.8053,667.5404,648.3205,658.4527,635.0661,622.4207,610.0697,599.9646,584.811,577.7324,567.5135,565.8985,563.725,556.709,554.3788,543.4062,538.1472,539.3022,534.8293,528.5187,518.6254,514.6556,499.1508,484.8382,462.9893,452.5811,442.1993,427.3223,421.595,417.6861,421.9047,445.2162,487.9084,560.6929,667.0717,809.8436,981.381,1168.6121,1362.5601,1561.0223,1762.9613,1966.2414,2169.0651,2362.0925,2531.5357,2671.0322,2792.9091,2906.6798,2982.4169,3036.2891,3083.0845,3122.6112,3155.2984,3192.1946,3228.1781,3260.3114,3288.4536,3306.606,3319.3159,3337.0225,3356.4782,3369.8257,3380.3994,3395.041,3413.411,3426.1953,3433.6279,3437.2397,3445.2574,3458.5004,3478.2802,3501.6128,3522.7959,3537.5949,3549.9705,3567.0167,3576.8574,3581.665,3582.3992,3596.0597,3611.9556,3627.3833,3636.8642,3633.1017,3624.853,3610.776,3596.2244,3588.1498,3588.2568,3584.8497,3578.2857,3539.5169,3484.9375,3424.0354,3350.1427,3285.8547,3250.3844,3211.2422,3165.8588,3149.4272,3093.161,3020.3703,2945.9803,2853.4245,2741.3996,2650.0798,2555.5674,2468.9605,2384.2849,2312.9151,2222.0647,2123.5212,2032.6009
"g2",202,"H1",26.7736,294.4514,270.9477,287.1808,289.2602,289.2562,299.5977,302.7497,304.2083,321.5383,328.9258,321.6084,342.9239,355.2998,363.2458,382.2558,419.3458,481.4098,490.9972,549.9002,596.0948,607.781,653.1,691.9304,699.064,728.5394,736.2082,734.8807,741.4769,746.8843,742.3612,724.1148,712.8408,720.8787,712.1132,706.8942,705.7344,704.0247,720.9947,705.6715,710.4973,709.0789,699.2743,691.11,687.6442,694.0861,697.0426,692.049,678.4914,665.4149,642.5978,630.527,617.0011,603.1785,593.8486,596.5377,599.1147,616.2858,663.4161,744.4387,862.2683,1008.4557,1179.0539,1352.8874,1530.1006,1716.669,1891.0101,2052.3273,2212.114,2369.6765,2512.4614,2626.2566,2720.3528,2814.882,2898.0114,2954.6199,2988.6584,3017.4282,3037.3479,3063.4598,3101.7779,3136.082,3163.3647,3187.4361,3217.4262,3242.2925,3265.4926,3295.7686,3318.5099,3328.5991,3330.3832,3342.8381,3360.5822,3381.172,3403.1046,3429.4315,3452.7761,3467.7734,3478.0109,3494.5799,3520.1277,3550.5519,3569.5224,3584.547,3592.1409,3608.1466,3621.5441,3634.3281,3646.5948,3660.3267,3678.1811,3696.759,3702.1765,3702.0893,3690.8508,3667.6283,3627.2875,3573.866,3511.8311,3449.6319,3403.096,3353.8828,3293.6794,3223.4117,3137.5568,3054.517,2991.8611,2933.9196,2873.1392,2804.1581,2752.7583,2684.8156,2609.8844,2561.5288,2518.84,2448.2687,2369.5317,2281.9425,2178.8778
"g2",203,"H1",23.6774,266.5886,259.002,283.8472,290.9954,270.0542,278.0551,320.2224,301.8409,306.0687,316.3602,330.4972,343.1556,346.9827,355.2746,378.3422,429.0991,459.7902,487.0091,515.8193,546.4682,591.9723,606.3099,640.227,642.7207,657.7984,675.8292,684.0012,698.9355,686.6275,682.4895,679.0426,667.159,666.6163,662.852,658.3714,658.1524,662.9129,661.0016,665.8577,660.1083,662.1964,664.1631,654.3556,651.5866,650.2041,660.828,652.4379,645.1441,636.3429,626.4947,615.9937,602.3935,593.4522,588.9615,590.586,599.3959,619.2928,660.7884,722.1729,814.355,938.3372,1082.8612,1235.8977,1392.0097,1545.0278,1692.9039,1846.6541,2000.749,2150.4434,2281.1845,2393.7663,2495.784,2578.3671,2646.643,2690.7368,2728.2646,2758.0403,2780.9632,2807.1851,2840.486,2875.6759,2907.7679,2928.943,2954.2549,2981.0967,3005.471,3023.4425,3031.374,3034.1476,3046.3714,3061.0391,3076.964,3086.9998,3097.0426,3114.4749,3139.6051,3162.9362,3173.0592,3177.5808,3187.4024,3204.2481,3223.1257,3239.5366,3254.0863,3267.2315,3274.4179,3283.9813,3290.6445,3309.0137,3332.6805,3356.0248,3378.5263,3377.1274,3371.9216,3349.1254,3323.5085,3296.6973,3266.3921,3250.9906,3231.8783,3208.6794,3179.5823,3121.9209,3052.8117,2955.3259,2852.2162,2762.5424,2667.8224,2586.8825,2512.442,2423.4223,2343.209,2258.2628,2162.6391,2056.7747,1952.5178,1844.0747,1729.7828
"g2",204,"H1",26.6925,265.8231,256.4304,258.4201,257.1007,265.037,287.2614,268.5822,267.5816,306.2299,297.1137,312.4005,319.432,337.0881,365.8416,376.0215,396.1853,431.8514,487.3771,538.6423,575.3825,599.4084,635.7682,659.6532,676.5623,698.6813,721.468,713.9042,728.4059,715.3114,692.7367,684.7217,675.4985,663.089,657.9831,653.5307,653.9926,643.3716,650.5813,641.79,632.7067,627.6611,630.6796,628.5672,622.6876,621.1838,613.2128,599.9454,589.6695,575.5992,562.3463,548.9283,529.994,513.385,504.2301,499.8754,509.9936,542.7036,601.5154,697.2593,832.8821,995.7859,1181.1421,1379.9539,1579.7266,1779.9424,1976.3271,2180.8896,2371.0582,2531.5687,2669.2601,2786.8663,2895.1303,2989.3141,3069.3899,3099.8758,3131.2391,3162.4544,3192.7734,3229.7315,3265.3076,3282.1794,3297.699,3324.8807,3357.8163,3373.2423,3373.88,3380.1826,3398.024,3417.1613,3425.1074,3433.5243,3446.3418,3453.6732,3459.5265,3471.2993,3507.0401,3545.4824,3571.2583,3568.7204,3563.8099,3559.8382,3576.371,3594.0817,3614.28,3625.1504,3637.5705,3652.7769,3662.7603,3671.1397,3673.8248,3654.0622,3633.1686,3607.3417,3581.0376,3539.6968,3482.4102,3413.2589,3356.0929,3344.3942,3333.1118,3311.0151,3257.9932,3148.5398,3026.1222,2892.0687,2767.2688,2672.8087,2602.5361,2525.2861,2432.9982,2315.5316,2222.5563,2130.5458,2034.7436,1940.6544,1873.9833,1822.8822,1769.1151
"g2",205,"H1",27.3315,273.0559,265.2172,272.5323,290.1015,285.7216,308.1478,303.3231,306.5403,321.3005,335.0683,341.8394,319.8319,367.5334,353.6745,396.3174,424.6618,469.839,510.5155,555.6123,603.3923,639.3476,677.1427,697.6377,712.6357,732.3211,759.1236,763.8913,770.3819,754.7473,737.3565,734.9965,714.3111,707.9112,706.5521,698.1657,689.7863,694.4945,688.9444,680.7207,670.0859,658.6888,661.521,655.537,645.2985,646.6024,643.4045,629.1181,621.4265,606.1609,590.15,578.9251,563.5768,548.7859,537.4889,536.4829,544.8349,565.981,615.8273,696.317,808.0363,970.0852,1159.9151,1358.412,1550.5387,1749.1941,1958.5812,2165.205,2368.6371,2551.7515,2721.7342,2876.0372,2996.3933,3105.3113,3178.4064,3244.0378,3285.7785,3322.069,3350.7584,3381.7959,3423.7013,3461.7464,3499.0231,3533.9614,3557.1111,3575.3525,3594.9397,3613.1041,3632.6435,3648.6232,3659.5158,3670.1137,3685.534,3702.0658,3719.9909,3738.4439,3759.1492,3780.3457,3801.9843,3823.3592,3840.5805,3858.4166,3876.6032,3887.8714,3894.788,3901.7285,3903.3779,3902.8752,3899.3628,3892.9657,3892.7061,3894.2821,3898.9399,3890.7269,3875.0455,3852.6656,3815.2435,3787.4298,3744.6153,3692.2994,3635.8912,3564.5128,3496.1107,3421.4727,3353.4492,3304.1549,3243.6117,3175.1735,3099.756,3002.4537,2918.3291,2825.6807,2729.3453,2642.9492,2547.5924,2448.8122,2339.2765,2220.3202,2083.307
"g2",206,"H1",26.3075,304.9528,325.172,300.5576,305.9123,301.4044,311.4875,307.2675,326.039,320.6314,344.6622,365.9484,354.2237,383.4436,380.0795,411.3311,451.0356,485.1417,512.9932,551.3154,604.822,645.5844,654.782,680.2747,712.0646,728.079,752.8308,746.5859,759.1307,768.7529,755.4137,734.4344,744.9519,724.0441,722.1344,730.5497,711.024,705.5745,712.233,717.4428,718.2379,711.919,701.5601,703.2279,704.3785,702.5704,703.4695,696.7987,682.0014,667.4673,661.2783,641.0688,617.7806,607.8416,602.4636,598.261,600.1378,626.3078,672.4411,741.5417,864.0272,1015.2073,1187.6732,1370.57,1554.1603,1732.1202,1892.0202,2068.219,2244.5485,2390.7821,2523.2085,2636.0838,2736.9197,2823.7074,2895.2378,2940.6451,2970.4967,2995.6374,3020.3431,3045.6449,3075.6111,3110.4825,3145.7873,3173.7874,3197.4944,3221.6262,3246.7959,3269.248,3283.9783,3290.2249,3288.8357,3293.8881,3311.8815,3324.058,3331.2054,3342.2456,3358.2466,3378.2974,3393.5921,3412.1935,3427.8256,3436.5529,3441.2786,3445.7693,3453.5881,3459.6606,3464.7714,3475.0126,3487.5168,3504.8258,3516.3155,3512.4262,3505.4456,3491.3027,3473.3831,3457.0916,3437.8781,3418.5413,3390.4504,3356.0456,3310.3725,3252.2315,3200.659,3152.9172,3099.7833,3061.6197,3020.7718,2955.7665,2885.0618,2801.9312,2699.7204,2585.7469,2470.1086,2343.418,2202.7394,2083.6399,2006.3054,1953.5804,1904.7891
"g2",207,"H1",26.2509,277.9591,258.8411,256.3867,270.1359,273.2553,280.2029,276.723,280.9881,290.9054,298.4419,301.1051,321.2673,338.7684,356.5718,377.6678,405.8366,453.566,501.7341,544.6271,572.5045,615.3732,643.8029,674.0284,688.9331,710.7667,734.7209,734.946,728.6434,734.7304,718.2955,707.0214,701.0135,683.6359,675.0568,668.6637,666.864,670.5922,671.0392,666.6484,658.6029,659.8,653.619,634.3383,647.534,654.4981,637.1349,632.9625,608.7503,596.0705,592.7934,575.5662,557.5476,546.3666,536.5525,533.5375,539.6689,563.6025,615.4473,696.6739,811.8354,961.0269,1134.5575,1318.8272,1499.4805,1676.0858,1862.9381,2042.1689,2212.6197,2369.2289,2504.8613,2633.9112,2740.5816,2826.9648,2899.8276,2959.1874,2991.5901,3012.444,3032.1993,3053.8038,3077.6579,3111.2949,3150.3538,3186.0974,3206.7974,3229.5701,3257.5278,3282.8242,3299.3184,3313.6654,3332.6763,3347.1493,3348.3806,3349.8468,3359.8873,3377.2707,3400.7416,3438.5181,3471.3264,3496.8598,3508.6883,3522.3626,3544.4975,3570.8475,3584.8238,3591.9702,3595.3864,3607.5854,3624.3329,3636.6746,3644.9433,3649.264,3649.4584,3649.09,3619.1453,3572.3215,3504.6805,3442.7504,3408.7812,3380.5976,3379.0138,3362.7107,3337.5026,3312.5997,3274.3078,3229.3291,3170.7381,3078.797,2987.0514,2880.8426,2762.8707,2644.1138,2532.1313,2432.7208,2337.4983,2286.5071,2259.7363,2237.0229,2194.6154
